,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,fault
820,1944-02-01T03:22:41.000Z,40.696,32.992,30.0,7.6,mw,,,,,iscgem,iscgem899277,2015-05-13T18:52:45.000Z,central Turkey,earthquake,,,,,automatic,iscgem,iscgem,-1
821,1944-02-05T17:20:08.000Z,23.569000000000003,121.51299999999999,20.0,6.5,mw,,,,,iscgem,iscgem899290,2015-05-13T18:52:45.000Z,Taiwan,earthquake,,,,,automatic,iscgem,iscgem,9
822,1944-02-29T16:28:08.000Z,0.059000000000000004,75.14399999999999,15.0,7.1,mw,,,,,iscgem,iscgem899313,2015-05-13T18:52:45.000Z,Maldive Islands region,earthquake,,,,,automatic,iscgem,iscgem,-1
823,1944-03-09T22:03:40.000Z,43.278999999999996,84.436,10.0,6.9,mw,,,,,iscgem,iscgem899328,2015-05-13T18:52:45.000Z,"northern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem,-1
824,1944-03-09T22:12:58.000Z,43.29,83.89200000000001,10.0,7.1,mw,,,,,iscgem,iscgem899329,2015-05-13T18:52:45.000Z,"northern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem,-1
825,1944-04-26T01:54:16.000Z,-0.647,133.644,15.0,6.8,mw,,,,,iscgem,iscgem899364,2015-05-13T18:52:45.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,22
826,1944-04-27T14:38:12.000Z,-0.863,133.977,15.0,7.6,mw,,,,,iscgem,iscgem899365,2015-05-13T18:52:45.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,22
827,1944-05-25T01:06:39.000Z,-21.578000000000003,-179.44,632.7,7.3,mw,,,,,iscgem,iscgem899389,2015-05-13T18:52:45.000Z,Fiji region,earthquake,,,,,automatic,iscgem,iscgem,46
828,1944-05-25T12:58:11.000Z,-2.424,152.488,15.0,7.1,mw,,,,,iscgem,iscgem899390,2015-05-13T18:52:45.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,90
829,1944-06-28T07:58:56.000Z,14.315,-92.89399999999999,25.0,7.0,mw,,,,,iscgem,iscgem899448,2015-05-13T18:52:45.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem,15
830,1944-09-03T19:11:34.000Z,-56.725,-122.198,10.0,6.5,mw,,,,,iscgem,iscgem899526,2015-05-13T18:52:45.000Z,southern East Pacific Rise,earthquake,,,,,automatic,iscgem,iscgem,-1
831,1944-09-11T09:45:27.000Z,1.02,126.161,15.0,6.6,mw,,,,,iscgem,iscgem899539,2015-05-13T18:52:45.000Z,Molucca Sea,earthquake,,,,,automatic,iscgem,iscgem,-1
832,1944-09-23T12:13:24.000Z,53.358999999999995,159.918,35.0,7.2,mw,,,,,iscgem,iscgem899551,2015-05-13T18:52:45.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem,1
833,1944-09-27T16:25:08.000Z,38.876,74.863,20.0,6.8,mw,,,,,iscgem,iscgem899556,2015-05-13T18:52:45.000Z,Tajikistan-Xinjiang border region,earthquake,,,,,automatic,iscgem,iscgem,-1
834,1944-10-05T17:28:34.000Z,-22.174,171.768,120.0,7.0,mw,,,,,iscgem,iscgem899567,2015-05-13T18:52:45.000Z,southeast of the Loyalty Islands,earthquake,,,,,automatic,iscgem,iscgem,26
835,1944-10-06T02:34:47.000Z,39.501999999999995,26.596,15.0,6.8,mw,,,,,iscgem,iscgem899568,2015-05-13T18:52:45.000Z,near the coast of western Turkey,earthquake,,,,,automatic,iscgem,iscgem,-1
836,1944-10-14T20:16:15.000Z,1.3869999999999998,127.755,15.0,6.6,mw,,,,,iscgemsup,iscgemsup899580,2015-07-13T17:02:22.000Z,"Halmahera, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,-1
837,1944-10-17T18:36:57.000Z,31.266,83.11399999999999,20.0,6.8,mw,,,,,iscgem,iscgem899585,2015-05-13T18:52:45.000Z,western Xizang,earthquake,,,,,automatic,iscgem,iscgem,-1
838,1944-10-23T23:40:09.000Z,0.605,-79.32,20.0,6.7,mw,,,,,iscgem,iscgem899592,2015-05-13T18:52:45.000Z,near the coast of Ecuador,earthquake,,,,,automatic,iscgem,iscgem,24
839,1944-10-29T00:11:35.000Z,31.051,83.135,20.0,6.5,mw,,,,,iscgem,iscgem899602,2015-05-13T18:52:45.000Z,western Xizang,earthquake,,,,,automatic,iscgem,iscgem,-1
840,1944-11-15T20:47:08.000Z,4.566,127.37200000000001,60.0,6.8,mw,,,,,iscgem,iscgem899618,2015-05-13T18:52:45.000Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,9
841,1944-11-16T12:11:02.000Z,-11.936,166.25099999999998,35.0,7.1,mw,,,,,iscgem,iscgem899619,2015-05-13T18:52:45.000Z,Santa Cruz Islands,earthquake,,,,,automatic,iscgem,iscgem,26
842,1944-11-24T04:49:06.000Z,-19.127,169.18400000000003,165.0,7.2,mw,,,,,iscgem,iscgem899627,2015-05-13T18:52:45.000Z,Vanuatu,earthquake,,,,,automatic,iscgem,iscgem,26
843,1944-12-07T04:35:45.000Z,33.681999999999995,136.204,15.0,8.1,mw,,,,,iscgem,iscgem899647,2015-05-13T18:52:45.000Z,"near the south coast of western Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
844,1944-12-10T05:11:32.000Z,-23.750999999999998,65.307,15.0,6.5,mw,,,,,iscgem,iscgem899655,2015-05-13T18:52:45.000Z,Mauritius - Reunion region,earthquake,,,,,automatic,iscgem,iscgem,-1
845,1944-12-10T16:24:58.000Z,-17.77,167.873,15.0,6.6,mw,,,,,iscgem,iscgem899657,2015-05-13T18:52:45.000Z,Vanuatu,earthquake,,,,,automatic,iscgem,iscgem,26
846,1944-12-12T04:17:15.000Z,51.495,-179.235,35.0,6.5,mw,,,,,iscgem,iscgem899659,2015-05-13T18:52:45.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem,1
847,1944-12-19T14:09:03.000Z,39.887,124.148,35.0,6.6,mw,,,,,iscgem,iscgem899663,2015-05-13T18:52:45.000Z,China-North Korea border region,earthquake,,,,,automatic,iscgem,iscgem,52
848,1944-12-22T22:31:45.000Z,-25.656999999999996,-70.235,45.3,6.5,mw,,,,,iscgem,iscgem899672,2015-05-13T18:52:45.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem,24
849,1944-12-27T15:25:44.000Z,-6.167999999999999,151.404,35.0,6.5,mw,,,,,iscgem,iscgem899676,2015-05-13T18:52:45.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
850,1945-01-12T18:38:28.000Z,34.611999999999995,137.064,10.0,6.6,mw,,,,,iscgem,iscgem898751,2015-05-13T18:52:45.000Z,"near the south coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
851,1945-02-10T04:57:58.000Z,41.037,142.06,58.7,7.2,mw,,,,,iscgem,iscgem898801,2015-05-13T18:52:45.000Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem,1
852,1945-02-26T22:14:30.000Z,25.715,143.58,15.0,7.2,mw,,,,,iscgem,iscgem898817,2015-05-13T18:52:45.000Z,"Volcano Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem,10
853,1945-03-23T23:14:16.000Z,-61.541000000000004,155.409,10.0,6.8,mw,,,,,iscgem,iscgem898855,2015-05-13T18:52:45.000Z,Balleny Islands region,earthquake,,,,,automatic,iscgem,iscgem,-1
854,1945-04-15T02:35:29.000Z,57.401,163.641,35.0,7.0,mw,,,,,iscgem,iscgem898885,2015-05-13T18:52:45.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem,1
855,1945-04-19T13:04:08.000Z,-21.752,170.102,35.0,6.5,mw,,,,,iscgem,iscgem898891,2015-05-13T18:52:45.000Z,southeast of the Loyalty Islands,earthquake,,,,,automatic,iscgem,iscgem,26
856,1945-06-22T18:00:53.000Z,32.509,76.247,20.0,6.5,mw,,,,,iscgem,iscgem898970,2015-05-13T18:52:45.000Z,"Himachal Pradesh, India",earthquake,,,,,automatic,iscgem,iscgem,41
857,1945-06-27T13:08:24.000Z,26.895,-110.917,10.0,6.7,mw,,,,,iscgem,iscgem898976,2015-05-13T18:52:45.000Z,Gulf of California,earthquake,,,,,automatic,iscgem,iscgem,1
858,1945-07-23T03:54:56.000Z,5.159,95.916,15.0,6.7,mw,,,,,iscgem,iscgem899009,2015-05-13T18:52:45.000Z,"northern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,-1
859,1945-08-14T12:10:50.000Z,26.673000000000002,129.39700000000002,15.0,6.5,mw,,,,,iscgem,iscgem899040,2015-05-13T18:52:45.000Z,"Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
860,1945-08-29T10:22:43.000Z,-14.199000000000002,167.864,20.0,6.9,mw,,,,,iscgem,iscgem899064,2015-05-13T18:52:45.000Z,Vanuatu,earthquake,,,,,automatic,iscgem,iscgem,92
861,1945-09-01T22:44:11.000Z,-46.93899999999999,166.02200000000002,20.0,7.5,mw,,,,,iscgem,iscgem899073,2015-05-13T18:52:45.000Z,off the west coast of the South Island of New Zealand,earthquake,,,,,automatic,iscgem,iscgem,26
862,1945-09-05T21:48:47.000Z,-4.95,152.537,45.0,6.6,mw,,,,,iscgem,iscgem899080,2015-05-13T18:52:45.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
863,1945-10-09T14:36:33.000Z,43.742,147.222,60.0,6.6,mw,,,,,iscgem,iscgem899128,2015-05-13T18:52:45.000Z,Kuril Islands,earthquake,,,,,automatic,iscgem,iscgem,1
864,1945-10-16T16:03:02.000Z,-0.091,123.844,55.0,6.5,mw,,,,,iscgem,iscgem899137,2015-05-13T18:52:45.000Z,"Sulawesi, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,-1
865,1945-11-27T21:56:54.000Z,24.927,63.601000000000006,15.0,8.1,mw,,,,,iscgem,iscgem899220,2015-05-13T18:52:45.000Z,off the coast of Pakistan,earthquake,,,,,automatic,iscgem,iscgem,5
866,1945-12-08T01:04:11.000Z,-6.0520000000000005,150.203,55.0,6.7,mw,,,,,iscgem,iscgem899231,2015-05-13T18:52:45.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
867,1945-12-27T04:41:10.000Z,-5.975,150.245,55.0,6.7,mw,,,,,iscgem,iscgem899245,2015-05-13T18:52:45.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
868,1946-01-05T19:57:26.000Z,-15.605,167.42700000000002,35.0,6.9,mw,,,,,iscgem,iscgem898209,2015-05-13T18:52:45.000Z,Vanuatu,earthquake,,,,,automatic,iscgem,iscgem,26
869,1946-01-11T01:33:31.000Z,44.638999999999996,130.154,581.2,6.8,mw,,,,,iscgem,iscgem898214,2015-05-13T18:52:45.000Z,"Heilongjiang, China",earthquake,,,,,automatic,iscgem,iscgem,0
870,1946-01-12T20:25:40.000Z,59.343,-148.724,20.0,6.6,mw,,,,,iscgem,iscgem898216,2015-05-13T18:52:45.000Z,"Kenai Peninsula, Alaska",earthquake,,,,,automatic,iscgem,iscgem,1
871,1946-03-26T17:09:11.000Z,-3.8930000000000002,101.944,45.0,6.8,mw,,,,,iscgem,iscgem898303,2015-05-13T18:52:45.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,39
872,1946-04-01T12:29:01.000Z,53.492,-162.832,15.0,8.6,mw,,,,,official,official19460401122901_30,2016-11-07T23:00:58.865Z,south of Alaska,earthquake,,,,,automatic,iscgem,official,1
873,1946-04-11T01:52:27.000Z,-1.9909999999999999,-14.161,15.0,6.6,mw,,,,,iscgem,iscgem898348,2015-05-13T18:52:45.000Z,north of Ascension Island,earthquake,,,,,automatic,iscgem,iscgem,16
874,1946-05-03T22:23:54.000Z,-4.681,153.005,35.0,6.9,mw,,,,,iscgem,iscgem898375,2015-05-13T18:52:45.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
875,1946-05-08T05:20:27.000Z,-0.746,99.096,35.0,7.3,mw,,,,,iscgem,iscgem898378,2015-05-13T18:52:45.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,39
876,1946-06-23T17:13:24.000Z,49.621,-125.26100000000001,15.0,7.5,mw,,,,,iscgem,iscgem898434,2015-05-13T18:52:45.000Z,"Vancouver Island, Canada region",earthquake,,,,,automatic,iscgem,iscgem,-1
877,1946-06-26T12:34:36.000Z,-43.353,171.486,15.0,6.5,mw,,,,,iscgem,iscgem898440,2015-05-13T18:52:45.000Z,South Island of New Zealand,earthquake,,,,,automatic,iscgem,iscgem,26
878,1946-08-02T19:18:52.000Z,-26.432,-70.472,39.2,6.9,mw,,,,,iscgem,iscgem898494,2015-05-13T18:52:45.000Z,"Atacama, Chile",earthquake,,,,,automatic,iscgem,iscgem,24
879,1946-08-04T17:51:10.000Z,19.083,-69.248,15.0,7.5,mw,,,,,iscgem,iscgem898498,2015-05-13T18:52:45.000Z,Dominican Republic region,earthquake,,,,,automatic,iscgem,iscgem,14
880,1946-08-08T13:28:33.000Z,19.538,-69.657,15.0,7.0,mw,,,,,iscgem,iscgem898519,2015-05-13T18:52:45.000Z,Dominican Republic region,earthquake,,,,,automatic,iscgem,iscgem,14
881,1946-08-11T01:54:28.000Z,-8.132,155.624,20.0,6.5,mw,,,,,iscgem,iscgem898531,2015-05-13T18:52:45.000Z,Solomon Islands,earthquake,,,,,automatic,iscgem,iscgem,25
882,1946-09-12T15:17:23.000Z,24.054000000000002,95.666,15.0,8.0,mw,,,,,iscgem,iscgem898579,2015-05-13T18:52:45.000Z,Myanmar,earthquake,,,,,automatic,iscgem,iscgem,-1
883,1946-09-29T03:02:06.000Z,-5.1579999999999995,153.379,50.0,7.8,mw,,,,,iscgem,iscgem898610,2015-05-13T18:52:45.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
884,1946-10-02T04:46:13.000Z,52.278999999999996,158.232,38.2,6.5,mw,,,,,iscgem,iscgem898614,2015-05-13T18:52:45.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem,1
885,1946-10-30T07:47:37.000Z,53.795,-164.628,30.0,6.5,mw,,,,,iscgem,iscgem898642,2015-05-13T18:52:45.000Z,"Unimak Island region, Alaska",earthquake,,,,,automatic,iscgem,iscgem,1
886,1946-11-01T11:14:28.000Z,51.751999999999995,-174.453,25.0,7.0,mw,,,,,iscgem,iscgem898643,2015-05-13T18:52:45.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem,1
887,1946-11-02T18:28:35.000Z,41.757,71.854,25.0,7.5,mw,,,,,iscgemsup,iscgemsup898647,2015-07-13T17:02:22.000Z,Kyrgyzstan,earthquake,,,,,automatic,iscgem,iscgem,-1
888,1946-11-04T21:47:50.000Z,39.826,54.648,37.9,6.9,mw,,,,,iscgem,iscgem898652,2015-05-13T18:52:45.000Z,Turkmenistan,earthquake,,,,,automatic,iscgem,iscgem,5
889,1946-11-10T17:42:56.000Z,-8.41,-77.535,15.0,6.8,mw,,,,,iscgem,iscgem898660,2015-05-13T18:52:45.000Z,central Peru,earthquake,,,,,automatic,iscgem,iscgem,24
890,1946-11-12T17:28:44.000Z,-20.111,-173.268,15.0,6.9,mw,,,,,iscgem,iscgem898665,2015-05-13T18:52:45.000Z,Tonga,earthquake,,,,,automatic,iscgem,iscgem,26
891,1946-12-04T22:46:47.000Z,26.19,121.086,25.0,6.6,mw,,,,,iscgem,iscgem898682,2015-05-13T18:52:45.000Z,Taiwan region,earthquake,,,,,automatic,iscgem,iscgem,13
892,1946-12-20T19:19:10.000Z,33.116,135.895,15.0,8.3,mw,,,,,iscgem,iscgem898698,2015-05-13T18:52:45.000Z,"near the south coast of western Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
893,1946-12-21T10:18:48.000Z,43.632,148.374,20.0,6.9,mw,,,,,iscgem,iscgem17264437,2015-05-13T18:52:45.000Z,east of the Kuril Islands,earthquake,,,,,automatic,iscgem,iscgem,1
894,1947-01-03T02:17:06.000Z,43.776,148.80100000000002,15.0,6.5,mw,,,,,iscgem,iscgem897703,2015-05-13T18:52:45.000Z,east of the Kuril Islands,earthquake,,,,,automatic,iscgem,iscgem,1
895,1947-02-10T04:02:03.000Z,31.537,85.27799999999999,15.0,6.5,mw,,,,,iscgem,iscgem897757,2015-05-13T18:52:45.000Z,western Xizang,earthquake,,,,,automatic,iscgem,iscgem,-1
896,1947-03-02T19:09:28.000Z,-4.809,144.345,35.0,6.6,mw,,,,,iscgem,iscgem897776,2015-05-13T18:52:45.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
897,1947-03-17T08:19:37.000Z,33.479,99.529,15.0,7.3,mw,,,,,iscgem,iscgem897783,2015-05-13T18:52:45.000Z,"Qinghai-Sichuan border region, China",earthquake,,,,,automatic,iscgem,iscgem,-1
898,1947-03-25T20:32:37.000Z,-38.951,177.562,165.0,7.0,mw,,,,,iscgem,iscgem897790,2015-05-13T18:52:45.000Z,North Island of New Zealand,earthquake,,,,,automatic,iscgem,iscgem,26
899,1947-04-02T05:39:16.000Z,-1.159,137.847,15.0,7.3,mw,,,,,iscgem,iscgem897799,2015-05-13T18:52:45.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,22
900,1947-04-10T15:58:06.890Z,34.982833299999996,-116.5315,6.0,6.5,mw,8.0,223.0,1.208,0.51,ci,ci3358945,2016-01-28T01:28:45.890Z,"34km SSE of Fort Irwin, CA",earthquake,4.54,31.61,0.059000000000000004,9.0,reviewed,ci,ci,1
901,1947-04-14T07:15:40.000Z,43.891000000000005,148.504,30.0,6.9,mw,,,,,iscgem,iscgem897819,2015-05-13T18:52:45.000Z,east of the Kuril Islands,earthquake,,,,,automatic,iscgem,iscgem,1
902,1947-04-24T19:35:15.000Z,8.12,-38.69,15.0,6.7,mw,,,,,iscgem,iscgem897827,2015-05-13T18:52:45.000Z,central Mid-Atlantic Ridge,earthquake,,,,,automatic,iscgem,iscgem,16
903,1947-05-06T20:30:40.000Z,-6.518,148.755,35.0,6.8,mw,,,,,iscgem,iscgem897844,2015-05-13T18:52:45.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
904,1947-05-27T05:58:58.000Z,-1.86,134.986,15.0,7.6,mw,,,,,iscgem,iscgem897871,2015-05-13T18:52:45.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,39
905,1947-06-07T18:47:51.000Z,11.182,124.65799999999999,15.0,7.0,mw,,,,,iscgem,iscgem897883,2015-05-13T18:52:45.000Z,"Leyte, Philippines",earthquake,,,,,automatic,iscgem,iscgem,9
906,1947-06-12T09:02:28.000Z,1.2009999999999998,126.156,15.0,7.0,mw,,,,,iscgem,iscgem897890,2015-05-13T18:52:45.000Z,Molucca Sea,earthquake,,,,,automatic,iscgem,iscgem,-1
907,1947-06-13T20:24:59.000Z,21.721999999999998,145.567,35.0,7.0,mw,,,,,iscgem,iscgem897893,2015-05-13T18:52:45.000Z,Mariana Islands region,earthquake,,,,,automatic,iscgem,iscgem,10
908,1947-06-19T07:34:41.000Z,21.6,145.464,35.0,7.2,mw,,,,,iscgem,iscgem897910,2015-05-13T18:52:45.000Z,Mariana Islands region,earthquake,,,,,automatic,iscgem,iscgem,10
909,1947-07-29T13:43:25.000Z,28.576,93.62799999999999,20.0,7.3,mw,,,,,iscgem,iscgem897970,2015-05-13T18:52:45.000Z,eastern Xizang-India border region,earthquake,,,,,automatic,iscgem,iscgem,-1
910,1947-08-05T14:24:15.000Z,25.159000000000002,63.338,15.0,6.8,mw,,,,,iscgem,iscgem897979,2015-05-13T18:52:45.000Z,southwestern Pakistan,earthquake,,,,,automatic,iscgem,iscgem,5
911,1947-08-07T00:40:27.000Z,19.6,-75.313,35.0,6.6,mw,,,,,iscgem,iscgem897983,2015-05-13T18:52:45.000Z,Cuba region,earthquake,,,,,automatic,iscgem,iscgem,14
912,1947-09-23T12:28:16.000Z,33.621,58.643,15.0,6.9,mw,,,,,iscgem,iscgem898039,2015-05-13T18:52:45.000Z,eastern Iran,earthquake,,,,,automatic,iscgem,iscgem,5
913,1947-10-06T19:55:37.000Z,36.728,21.897,15.0,7.3,mw,,,,,iscgem,iscgem898058,2015-05-13T18:52:45.000Z,southern Greece,earthquake,,,,,automatic,iscgem,iscgem,4
914,1947-10-16T02:09:51.000Z,64.131,-148.613,26.0,7.2,mw,,,,,iscgem,iscgem898078,2015-05-13T18:52:45.000Z,Central Alaska,earthquake,,,,,automatic,iscgem,iscgem,1
915,1947-11-01T14:58:57.000Z,-10.972999999999999,-74.725,20.0,7.6,mw,,,,,iscgem,iscgem898103,2015-05-13T18:52:45.000Z,central Peru,earthquake,,,,,automatic,iscgem,iscgem,24
916,1947-11-04T00:09:14.000Z,44.01,140.78,15.0,7.0,mw,,,,,iscgem,iscgem898109,2015-05-13T18:52:45.000Z,eastern Sea of Japan,earthquake,,,,,automatic,iscgem,iscgem,0
917,1947-11-09T04:57:52.000Z,-22.77,170.22099999999998,15.0,6.6,mw,,,,,iscgem,iscgem898123,2015-05-13T18:52:45.000Z,southeast of the Loyalty Islands,earthquake,,,,,automatic,iscgem,iscgem,26
918,1947-12-15T19:20:26.000Z,-59.12,-159.488,10.0,6.5,mw,,,,,iscgem,iscgem898179,2015-05-13T18:52:45.000Z,Pacific-Antarctic Ridge,earthquake,,,,,automatic,iscgem,iscgem,-1
919,1948-01-24T17:46:44.000Z,10.8,122.295,15.0,7.8,mw,,,,,iscgem,iscgem897163,2015-05-13T18:52:45.000Z,"Panay, Philippines",earthquake,,,,,automatic,iscgem,iscgem,13
920,1948-01-27T11:58:30.000Z,-20.222,-178.55700000000002,595.0,7.1,mw,,,,,iscgem,iscgem897168,2015-05-13T18:52:45.000Z,Fiji region,earthquake,,,,,automatic,iscgem,iscgem,67
921,1948-01-28T03:47:18.000Z,1.611,126.48100000000001,15.0,6.5,mw,,,,,iscgem,iscgem897169,2015-05-13T18:52:45.000Z,Molucca Sea,earthquake,,,,,automatic,iscgem,iscgem,-1
922,1948-02-09T12:58:18.000Z,35.631,27.153000000000002,15.0,7.3,mw,,,,,iscgem,iscgem897184,2015-05-13T18:52:45.000Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem,4
923,1948-03-01T01:12:28.000Z,-3.1,127.111,15.0,7.1,mw,,,,,iscgem,iscgem897217,2015-05-13T18:52:45.000Z,"Seram, Indonesia",earthquake,,,,,automatic,iscgem,iscgem,85
924,1948-03-03T09:09:56.000Z,18.79,118.915,15.0,7.0,mw,,,,,iscgemsup,iscgemsup897220,2015-07-13T17:02:22.000Z,Philippine Islands region,earthquake,,,,,automatic,iscgem,iscgem,13
925,1948-03-13T20:02:33.000Z,1.7,126.48700000000001,15.0,6.5,mw,,,,,iscgem,iscgem897241,2015-05-13T18:52:45.000Z,Molucca Sea,earthquake,,,,,automatic,iscgem,iscgem,-1
926,1948-04-17T16:11:32.000Z,33.145,135.70600000000002,15.0,7.2,mw,,,,,iscgem,iscgem897281,2015-05-13T18:52:45.000Z,"near the south coast of western Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
927,1948-04-21T20:22:07.000Z,19.252,-69.613,15.0,6.9,mw,,,,,iscgem,iscgem897286,2015-05-13T18:52:45.000Z,Dominican Republic,earthquake,,,,,automatic,iscgem,iscgem,14
928,1948-04-22T10:42:47.000Z,38.532,20.425,15.0,6.5,mw,,,,,iscgem,iscgem897294,2015-05-13T18:52:45.000Z,Greece,earthquake,,,,,automatic,iscgem,iscgem,-1
929,1948-05-09T02:09:07.000Z,31.552,131.631,25.0,6.7,mw,,,,,iscgem,iscgem897316,2015-05-13T18:52:45.000Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
930,1948-05-11T08:55:47.000Z,-17.227,-70.252,58.7,6.6,mw,,,,,iscgem,iscgem897319,2015-05-13T18:52:45.000Z,southern Peru,earthquake,,,,,automatic,iscgem,iscgem,24
931,1948-05-12T00:56:58.000Z,37.931,142.791,20.0,6.8,mw,,,,,iscgem,iscgem897321,2015-05-13T18:52:45.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,1
932,1948-05-14T22:31:49.000Z,54.61,-161.19,25.0,7.1,mw,,,,,iscgem,iscgem897327,2015-05-13T18:52:45.000Z,Alaska Peninsula,earthquake,,,,,automatic,iscgem,iscgem,1
933,1948-05-22T19:21:28.000Z,-42.527,173.023,15.0,6.5,mw,,,,,iscgem,iscgem897342,2015-05-13T18:52:45.000Z,South Island of New Zealand,earthquake,,,,,automatic,iscgem,iscgem,26
934,1948-05-25T07:11:34.000Z,30.166,100.42299999999999,55.0,7.1,mw,,,,,iscgem,iscgem897351,2015-05-13T18:52:45.000Z,"western Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem,-1
935,1948-06-15T11:44:47.000Z,33.648,135.46,24.4,6.7,mw,,,,,iscgem,iscgem897385,2015-05-13T18:52:45.000Z,"near the south coast of western Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,9
936,1948-06-28T07:13:31.000Z,36.164,136.222,10.0,6.8,mw,,,,,iscgem,iscgem897413,2015-05-13T18:52:45.000Z,"near the west coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem,0
937,1948-06-29T10:28:38.000Z,-15.470999999999998,-172.71900000000002,35.0,6.5,mw,,,,,iscgem,iscgem897417,2015-05-13T18:52:45.000Z,Samoa Islands region,earthquake,,,,,automatic,iscgem,iscgem,26
938,1948-07-20T11:02:20.000Z,-16.349,-73.513,30.0,6.5,mw,,,,,iscgem,iscgem897453,2015-05-13T18:52:45.000Z,near the coast of southern Peru,earthquake,,,,,automatic,iscgem,iscgem,24
939,1948-08-25T06:09:28.000Z,-24.566999999999997,-64.482,30.0,7.0,mw,,,,,iscgem,iscgem897515,2015-05-13T18:52:45.000Z,"Salta, Argentina",earthquake,,,,,automatic,iscgem,iscgem,24
940,1948-09-08T15:09:14.000Z,-21.246,-173.87900000000002,15.0,7.5,mw,,,,,iscgem,iscgem897539,2015-05-13T18:52:45.000Z,Tonga,earthquake,,,,,automatic,iscgem,iscgem,26
941,1948-09-10T13:48:37.000Z,43.681999999999995,147.375,25.0,6.8,mw,,,,,iscgem,iscgem897548,2015-05-13T18:52:45.000Z,Kuril Islands,earthquake,,,,,automatic,iscgem,iscgem,1
942,1948-10-05T20:12:09.000Z,38.036,58.388000000000005,15.0,7.3,mw,,,,,iscgem,iscgem897583,2015-05-13T18:52:45.000Z,Turkmenistan,earthquake,,,,,automatic,iscgem,iscgem,5
943,1948-11-26T05:36:39.000Z,-5.119,144.791,54.9,6.6,mw,,,,,iscgem,iscgem897650,2015-05-13T18:52:45.000Z,"New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem,25
944,1948-12-04T00:22:49.000Z,21.166999999999998,-106.78299999999999,15.0,6.7,mw,,,,,iscgem,iscgem897657,2015-05-13T18:52:45.000Z,"off the coast of Nayarit, Mexico",earthquake,,,,,automatic,iscgem,iscgem,15
